conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1778311573276442884,Thu Apr 11 10:45:22 +0000 2024,0,terima pns setransparansaya tu aja goyang pakai jalur p3k terima p3k formalitassaya su uang pensiun p3k sudah coba2 bahas menpan ribu jelas2 alami mundur harap blok honorer jabat menteri goyang par tuh,1778373770702643234,,MorphoMenelausX,in,,0,0,0,https://twitter.com/iknnewsantara/status/1778373770702643234,176457660,iknnewsantara
1778133491902980155,Thu Apr 11 10:42:15 +0000 2024,0,mending ajar aja dlu deh at tau bijak guru honorer,1778372987391254921,,abu_waras,in,"Bandung, Jawa Barat",0,0,0,https://twitter.com/ssshndr/status/1778372987391254921,210276383,ssshndr
1778084550943674597,Thu Apr 11 10:29:06 +0000 2024,0,ni anak dokoni,1778369679301747171,,suaminyaraiden,in,SURABAYA ,0,1,0,https://twitter.com/jametsurabaya/status/1778369679301747171,1131570343515004929,jametsurabaya
1778369445335105898,Thu Apr 11 10:28:10 +0000 2024,0,coba bohong lamar pakaisaya jazah palsu hasil tagih bohong dipake harap palsu pgri guru honorer asn 2 jasinga sertifikat palsu 3 mobil smk 6000 unit 4 bansos pakai op 5 ekonomi roket nya hutang 6 tingkatsaya nternasional tau 7dll muat sini,1778369445335105898,https://pbs.twimg.com/media/GK4JXOxaEAAk01e.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://twitter.com/chiptdoank/status/1778369445335105898,1426898415313514497,chiptdoank
1778040054503641229,Thu Apr 11 10:24:51 +0000 2024,0,hubungannyasaya di orang orangsaya aja s kecewa nyari kerja sampe jual sawah kal tau dari daftar sampe dapet sk tanpa biaya materai kal tau orangnyasaya seperti s kecewa mungkinsaya musti bayar ratus juta endingnya cuman honorer,1778368606948180445,,r3nb0l,in,she 14,0,2,1,https://twitter.com/gagarumpy/status/1778368606948180445,1362580419573518340,gagarumpy
1778342370804981879,Thu Apr 11 08:51:02 +0000 2024,2,edukasi jalur honorer maen orang memangsaya butuh setia tiada tara bertahuntahun ji bulan cuman ratus ribu jamin angkat asn kal tau dah keluarga,1778344997336834116,,ainunnajib,in,Tuntang,0,0,0,https://twitter.com/Rooseno16/status/1778344997336834116,68701955,Rooseno16
1778311573276442884,Thu Apr 11 08:49:18 +0000 2024,0,honorer titip tidak pernah masuk dekat jabat kelar,1778344562081316888,,ircham_aji,in,Pier Point,0,1,0,https://twitter.com/MorphoMenelausX/status/1778344562081316888,1397729807564111873,MorphoMenelausX
1778311573276442884,Thu Apr 11 08:48:21 +0000 2024,0,atur honorer ada,1778344323194753519,,MorphoMenelausX,in,Pier Point,0,2,0,https://twitter.com/MorphoMenelausX/status/1778344323194753519,1397729807564111873,MorphoMenelausX
1778311573276442884,Thu Apr 11 08:48:01 +0000 2024,18,ni buka emang khusus biar honorer titip masuk pppk kal tau honorer bisa cut entah mereka potong sudah pppk,1778344237870010805,,hasyim_daentara,in,Pier Point,0,1,2,https://twitter.com/MorphoMenelausX/status/1778344237870010805,1397729807564111873,MorphoMenelausX
1778311573276442884,Thu Apr 11 08:44:56 +0000 2024,1,selamasaya ni potong honorer titipansaya tu susah jadi dinaekin pppk terus cut sana,1778343462569685078,,not_ur_fav_boy,in,Pier Point,0,0,0,https://twitter.com/MorphoMenelausX/status/1778343462569685078,1397729807564111873,MorphoMenelausX
1778311573276442884,Thu Apr 11 08:44:16 +0000 2024,50,honorer ganti outsourcing,1778343294759759927,,MorphoMenelausX,in,Pier Point,3,3,2,https://twitter.com/MorphoMenelausX/status/1778343294759759927,1397729807564111873,MorphoMenelausX
1778311573276442884,Thu Apr 11 08:41:17 +0000 2024,70,btwsaya ni tuju biar honorer ken angkat asn ribut kas kecewa sempat naik pppk status pns ada jadi yang sisir pppk,1778342544235168175,,MorphoMenelausX,in,Pier Point,1,2,2,https://twitter.com/MorphoMenelausX/status/1778342544235168175,1397729807564111873,MorphoMenelausX
1778280260272062879,Thu Apr 11 08:41:14 +0000 2024,11,tau jawa gitu dah si pns kal tau jadi honorer lucuu abangsaya ni kal tau bayangin aja baca ulang mas kecewa lucu otak,1778342530905694277,,minwongopublic,in,,0,2,0,https://twitter.com/skyalllie/status/1778342530905694277,1739316678109122561,skyalllie
1778342162901471257,Thu Apr 11 08:39:46 +0000 2024,5,2024 mas kecewa bahas seragam sekolah kapansaya kita bahas aksi nyata sejahtera tenaga didik honorer di ujung pelosok negarasaya ni,1778342162901471257,,,in,"Leeds, England",0,1,1,https://twitter.com/triwibowohari/status/1778342162901471257,46836134,triwibowohari
1778311573276442884,Thu Apr 11 08:39:44 +0000 2024,2,hitung hitung bisa pppk pns masuk selamasaya ni honorer jadi,1778342153850364285,,ircham_aji,in,Pier Point,0,1,0,https://twitter.com/MorphoMenelausX/status/1778342153850364285,1397729807564111873,MorphoMenelausX
1778290761316143536,Thu Apr 11 08:39:39 +0000 2024,0,tunjukin mereka nyinyirsaya ni orang kal tau tidak ji nguli lebihsaya h kecewa gede dr guru honorer malu,1778342135345086883,,sbyfess,in,,0,0,0,https://twitter.com/flatlunar/status/1778342135345086883,1711449143573700608,flatlunar
